people_ID,Infect_Prob
17766,46.7
6066,44.1
18841,32.6
5549,59.4
5398,45.6
17904,37.0
18322,51.2
5119,44.2
5705,54.400000000000006
5977,47.699999999999996
18125,44.1
18080,39.300000000000004
5946,40.9
18677,37.1
6046,38.9
18317,39.0
5892,44.5
5300,43.0
5291,44.2
5819,42.199999999999996
18444,38.6
5294,54.400000000000006
6055,43.0
6064,37.5
18667,47.699999999999996
5541,45.800000000000004
5991,41.699999999999996
6244,54.1
5837,56.10000000000001
5827,48.3
18697,35.8
18146,45.5
5920,44.5
18111,37.6
17933,50.5
18607,36.9
18248,37.2
5831,40.699999999999996
5184,42.6
17934,35.699999999999996
17746,39.0
6202,44.9
5199,43.1
5884,41.3
17728,36.6
5657,42.0
5144,44.9
6217,52.2
17677,40.9
6026,42.4
6233,44.1
5446,57.99999999999999
5962,40.8
18423,45.2
17715,50.6
17841,40.1
5800,39.5
6187,38.3
5361,56.39999999999999
5384,59.099999999999994
18797,39.0
18287,40.400000000000006
5558,39.7
18790,38.7
5771,45.800000000000004
5209,63.0
6243,42.699999999999996
18747,34.0
18587,49.5
5086,42.6
5443,41.4
5148,44.4
18649,36.199999999999996
6278,39.4
18204,36.8
5422,52.300000000000004
5467,45.4
17923,50.9
18320,47.9
5094,45.9
6088,44.4
5429,45.1
5529,47.5
18218,39.300000000000004
5679,37.2
17913,37.0
18576,33.6
18724,40.699999999999996
6238,41.099999999999994
18637,42.8
18748,37.3
5252,57.099999999999994
18075,39.1
18222,36.9
5273,41.8
5886,43.2
6033,40.1
18291,36.4
5616,52.2
18166,35.5
17692,39.4
5219,41.4
5988,41.099999999999994
5504,40.400000000000006
18129,41.5
18440,45.2
18488,42.199999999999996
18131,38.4
18849,43.1
18162,35.9
18829,52.800000000000004
5156,44.4
18013,40.699999999999996
18804,37.5
17708,35.8
17795,44.7
5811,40.400000000000006
17936,36.0
5221,39.4
5845,41.5
18490,40.400000000000006
5126,44.9
18367,43.0
5767,66.7
5438,39.5
18746,35.9
18883,40.300000000000004
17822,36.7
5535,41.6
5447,43.6
5804,42.5
18729,34.599999999999994
18032,49.8
5570,42.4
18837,37.1
18690,34.9
5245,39.300000000000004
6123,44.800000000000004
17916,35.9
18859,36.1
18232,40.9
5954,44.800000000000004
5308,40.699999999999996
18458,39.2
5813,43.7
5914,46.1
18561,42.6
18114,46.1
5590,41.6
17848,44.9
5309,43.4
5110,58.599999999999994
6192,44.3
5079,39.800000000000004
5640,44.5
18067,35.199999999999996
5695,42.6
18620,36.1
18215,45.7
5626,39.4
17720,35.6
18548,35.8
6280,60.199999999999996
18449,37.9
18450,36.5
18005,41.699999999999996
18831,31.7
18683,37.2
17764,38.4
5439,40.1
6322,39.900000000000006
18280,36.7
6172,45.300000000000004
18466,49.1
18359,40.1
18002,42.4
18334,47.199999999999996
6110,41.0
5486,46.300000000000004
5251,55.00000000000001
5919,44.9
6215,42.9
5812,55.800000000000004
18156,34.2
17650,34.599999999999994
18415,36.8
18160,38.2
5928,46.2
6056,56.89999999999999
18025,37.4
6054,41.5
17681,39.1
17776,37.3
18133,37.1
18708,36.199999999999996
5394,43.9
6119,43.8
5270,43.2
17959,37.0
5406,42.0
5950,37.3
18168,46.1
18029,36.1
6239,43.9
18467,48.3
17964,38.5
18656,40.0
18552,41.4
18079,34.9
18678,44.5
6039,38.4
18185,41.199999999999996
6203,40.699999999999996
5360,45.9
18909,36.3
18196,45.0
18632,37.3
18512,42.699999999999996
18034,37.0
5268,40.300000000000004
6223,44.7
18631,36.199999999999996
5373,42.699999999999996
18696,41.3
5789,41.4
18900,35.5
5681,46.6
18283,33.4
18847,46.9
5159,43.9
5551,60.3
18074,37.3
17784,38.2
5335,42.0
18903,38.2
18062,36.1
18630,38.800000000000004
5599,44.3
17999,36.1
5701,42.1
18827,38.2
17970,44.5
5419,44.1
18581,37.9
17861,45.800000000000004
5393,44.800000000000004
17806,47.4
6129,41.199999999999996
5161,62.4
17804,34.4
5780,39.4
5479,38.7
18086,34.8
6248,44.3
17798,35.3
18157,35.0
18272,34.1
18022,35.4
18770,36.7
5230,43.2
5565,59.8
18539,47.5
18167,36.6
5615,42.9
18307,34.2
5397,41.699999999999996
18102,35.8
18324,38.3
18099,46.0
18015,36.7
5481,38.6
18418,40.1
17831,36.7
6115,45.9
17982,36.9
18014,36.9
18779,35.699999999999996
18820,42.6
18558,36.8
18017,38.2
17837,34.9
5976,39.4
18306,42.3
6272,44.6
18331,49.1
5561,39.4
17669,35.3
18855,38.1
5528,44.0
18321,37.8
18172,39.900000000000006
18614,36.199999999999996
17748,37.0
17800,45.2
5945,39.6
18514,36.9
5644,42.0
5982,39.1
5288,39.900000000000006
6265,40.400000000000006
5840,41.199999999999996
17851,48.8
18246,34.1
6250,41.6
5214,41.4
18777,40.400000000000006
6001,41.8
5782,35.699999999999996
5484,48.8
5760,41.6
6218,41.9
5953,41.199999999999996
18577,35.099999999999994
6264,44.2
17770,36.6
18634,36.3
5938,45.6
6214,42.4
5324,42.4
18108,33.1
18469,35.5
18672,38.7
18480,46.7
18531,34.5
6180,60.4
5454,40.6
5364,62.2
18088,48.4
17922,36.0
6286,42.1
18456,39.1
17975,35.3
18397,35.6
5242,39.7
5244,40.400000000000006
18445,50.6
18281,32.4
5636,43.6
17957,41.9
18761,36.6
17990,36.0
5123,56.49999999999999
5801,45.6
6235,43.0
6108,58.5
5659,45.4
18503,48.4
5190,42.3
18711,35.0
18670,35.9
18814,34.2
18057,47.699999999999996
18751,36.8
18786,35.6
6150,39.5
18574,37.4
18506,38.1
18828,35.6
6069,43.8
5180,43.4
6166,40.300000000000004
17791,35.199999999999996
5113,54.6
17939,36.1
6259,41.5
17928,35.3
17624,45.4
17623,46.5
18477,34.4
17734,39.300000000000004
18275,38.1
17998,35.3
17992,33.800000000000004
5655,39.6
5969,42.1
5863,40.400000000000006
18803,37.1
5418,49.4
5850,40.8
5240,40.300000000000004
5672,40.1
6094,42.6
5293,38.5
5081,42.8
5537,38.6
5663,42.9
17790,38.3
6205,56.49999999999999
6198,41.099999999999994
5566,39.800000000000004
5742,54.0
6096,53.7
6004,53.6
5092,56.599999999999994
18593,36.1
6177,41.0
5413,43.1
5917,42.4
5211,37.1
5848,41.6
17839,32.1
5553,42.699999999999996
18590,34.0
5451,57.8
6273,45.6
17641,36.1
5523,39.800000000000004
17749,46.800000000000004
6093,41.699999999999996
5440,40.2
18671,37.9
5743,50.4
17740,48.8
5153,40.1
17881,36.3
18256,48.199999999999996
18638,33.7
5396,41.9
17997,45.6
17687,34.300000000000004
18627,34.9
5277,36.9
18826,48.6
5719,41.199999999999996
5600,44.9
18112,34.9
5522,40.2
18089,45.9
5090,62.1
5124,39.5
18120,46.2
5557,41.699999999999996
5796,41.9
17937,38.4
18265,34.9
18878,33.5
5773,40.400000000000006
18091,37.4
5964,58.099999999999994
18019,45.1
5133,43.6
6170,42.4
17803,38.7
5966,45.300000000000004
18124,38.3
18717,35.0
5243,44.3
17882,39.900000000000006
18533,35.4
18876,37.9
18744,35.9
5278,40.6
5239,37.7
5358,56.39999999999999
5574,41.6
5641,58.199999999999996
18186,47.4
17885,34.300000000000004
5939,38.9
5155,37.4
5412,54.800000000000004
17699,34.9
17640,45.300000000000004
18522,43.2
17905,38.5
5575,38.4
5569,51.4
5325,43.6
18703,37.7
17898,34.699999999999996
18351,33.5
18560,38.5
5372,37.6
17985,43.5
5186,39.4
5098,38.2
18063,34.4
6041,43.0
5638,39.800000000000004
18493,35.4
18216,34.4
18223,38.5
5694,40.400000000000006
5088,38.5
18621,35.099999999999994
5363,38.4
5943,55.2
5765,36.9
17870,34.8
5106,40.8
18004,46.2
17980,34.0
5385,59.099999999999994
5810,42.699999999999996
6236,37.2
18393,31.6
5721,40.6
18045,35.8
18335,37.2
18008,41.9
5468,39.900000000000006
18806,34.599999999999994
17819,36.4
5965,42.9
18230,34.2
5336,40.699999999999996
5577,40.0
18760,34.9
17860,28.799999999999997
18782,36.9
6072,59.0
17744,38.3
18519,36.3
17811,35.4
5445,40.2
5491,36.3
5992,43.0
5269,38.1
18608,35.099999999999994
5582,39.1
5961,36.9
18092,35.4
17830,36.9
17778,32.300000000000004
6036,39.2
17698,32.6
5286,40.1
18619,35.3
6242,39.800000000000004
5320,52.0
6149,53.900000000000006
18048,33.900000000000006
17852,35.8
6208,28.599999999999998
18363,17.599999999999998
5937,37.9
6007,32.5
5248,19.0
17691,19.1
5411,27.900000000000002
5533,29.2
5806,50.9
5867,32.2
5902,29.599999999999998
5465,47.8
5441,28.9
5279,30.2
17745,25.5
18795,32.2
18743,24.5
18193,30.9
5935,32.0
5222,32.9
5633,30.5
5326,30.8
6113,29.4
17914,16.6
18132,18.099999999999998
18199,20.5
6260,31.2
17893,19.1
5518,31.2
5568,46.9
5231,30.099999999999998
5926,34.300000000000004
6164,30.599999999999998
18126,21.8
17989,20.5
18368,27.200000000000003
5527,29.099999999999998
17785,18.5
5341,40.1
5979,40.6
17812,27.3
5492,32.9
5864,48.5
18566,30.599999999999998
18600,31.6
6301,27.200000000000003
17700,26.5
17630,17.2
5936,27.900000000000002
18725,23.400000000000002
5610,30.2
17775,32.2
17672,21.7
5340,51.0
18290,25.8
18249,30.7
17633,18.3
18392,17.5
18431,25.6
6185,33.900000000000006
6075,30.0
18860,16.2
6034,27.200000000000003
5322,48.8
5505,34.8
6017,32.0
5604,34.1
18784,21.5
17918,22.1
17854,23.1
5873,35.699999999999996
5462,27.6
17946,23.7
6146,47.4
18182,22.900000000000002
17945,20.9
18655,20.3
18435,23.0
18226,23.0
18895,21.5
5097,28.999999999999996
5871,31.900000000000002
18597,21.099999999999998
18520,29.5
6050,33.900000000000006
18645,22.900000000000002
5179,32.2
18564,21.2
5168,32.800000000000004
18666,22.7
5301,31.7
18109,24.5
6184,32.1
5635,23.0
6090,38.0
6000,34.5
5437,37.1
5775,35.0
5353,31.8
5985,35.099999999999994
17643,27.0
18864,17.9
5865,29.2
6139,46.0
5131,30.7
18346,22.900000000000002
18250,29.2
5078,31.8
5524,33.7
18800,20.1
5642,35.5
6163,33.5
6079,31.7
5450,29.9
6015,41.4
18433,21.7
18684,23.1
17887,18.7
5235,29.4
5877,31.2
18902,30.599999999999998
6209,33.800000000000004
5357,28.9
18289,19.7
18508,27.0
5337,29.099999999999998
5408,30.5
5940,30.7
18555,24.4
18844,23.9
6019,37.0
18834,21.0
5913,30.4
18161,20.8
18880,19.3
18434,23.7
18422,20.0
5448,35.099999999999994
5737,28.000000000000004
5990,31.6
5676,31.4
18484,23.1
18136,22.3
18037,22.0
6226,31.6
18389,22.5
18660,18.3
5718,33.2
18371,31.0
6147,28.499999999999996
5189,31.8
18583,23.599999999999998
5949,34.2
5267,48.199999999999996
5460,30.5
5487,29.9
18811,20.4
6268,30.8
18049,21.0
5082,34.2
17883,29.9
18754,31.1
18907,26.3
5916,31.8
5547,43.2
17621,19.0
5605,43.4
5366,49.4
18184,26.700000000000003
5774,48.1
5485,34.300000000000004
5416,39.800000000000004
18375,24.2
18338,21.6
5495,31.4
18396,19.3
18505,19.3
18386,18.0
5895,31.0
18056,19.1
5490,34.1
5906,29.4
5122,43.9
18378,31.7
18856,19.0
17797,30.3
17771,28.000000000000004
18224,18.4
17903,19.7
6309,31.2
18662,23.0
18263,20.4
18453,19.3
5830,30.7
17849,27.200000000000003
18268,19.400000000000002
17760,22.8
18187,17.7
5287,31.3
18471,19.5
6306,25.6
5591,32.4
5253,29.5
18759,20.599999999999998
18209,28.599999999999998
17666,17.299999999999997
18730,21.2
18235,30.8
5685,31.2
18862,15.6
18373,20.7
18874,18.3
18436,22.8
6116,33.7
17675,24.099999999999998
17637,23.200000000000003
17781,22.7
6003,46.9
17679,31.2
5880,33.900000000000006
18277,24.6
17655,21.8
6045,31.1
18483,17.4
18540,24.5
5802,28.499999999999996
5295,26.5
18891,23.7
18234,24.2
5874,44.9
5876,27.200000000000003
17835,12.4
17642,19.5
18644,30.2
18152,19.1
5597,30.7
5202,30.0
17977,22.0
5793,34.4
18206,22.7
18604,18.2
5691,28.1
6216,44.7
5272,35.9
18213,22.2
17829,22.1
6029,33.4
18734,20.0
17988,27.800000000000004
5095,33.7
18815,23.599999999999998
5115,32.1
17855,19.7
5777,47.699999999999996
5647,34.0
5894,43.0
5167,28.299999999999997
18888,20.5
6152,27.500000000000004
18624,19.900000000000002
17995,20.9
18259,18.6
17979,22.1
18381,21.7
18824,16.6
17620,19.6
5878,28.000000000000004
6118,31.8
5377,19.7
6230,29.299999999999997
18140,20.7
18468,23.5
5304,28.299999999999997
5736,42.699999999999996
5125,29.099999999999998
18629,30.599999999999998
18200,22.2
5585,31.0
5952,33.900000000000006
5152,29.799999999999997
6285,19.0
5630,46.1
18723,22.8
17845,20.3
18532,27.900000000000002
18669,24.099999999999998
18171,28.199999999999996
18384,18.6
5283,28.199999999999996
17924,21.4
5307,32.300000000000004
5732,30.4
5750,27.500000000000004
5915,30.5
5752,31.4
18481,20.200000000000003
18473,21.5
18060,22.1
17866,22.1
18817,18.8
18100,26.900000000000002
18507,30.599999999999998
5927,34.300000000000004
5534,29.5
6200,26.1
5670,33.4
5314,45.0
6294,32.800000000000004
5612,28.9
18527,19.5
18742,19.5
17705,23.599999999999998
17906,18.9
6199,19.5
18549,18.3
18551,19.1
17940,17.4
18036,29.9
18097,19.2
5154,35.3
5432,30.4
18808,30.3
18836,20.8
17707,19.6
5731,33.5
5452,44.0
18402,16.400000000000002
5312,28.4
17827,19.400000000000002
17846,23.5
5820,32.2
17834,17.4
17789,29.599999999999998
6100,32.2
18128,16.5
18694,32.5
6002,27.800000000000004
5995,32.0
18261,16.900000000000002
18722,19.8
5758,32.1
17929,19.3
5233,33.2
17807,20.5
18148,16.900000000000002
6174,32.2
18712,16.5
18006,18.7
5417,27.6
18247,29.299999999999997
5660,30.7
6296,30.4
18379,30.0
18681,24.2
18217,29.5
5414,28.799999999999997
5433,31.0
18143,27.6
18406,19.3
6221,39.4
5611,25.900000000000002
5887,28.9
18810,18.6
18905,23.0
18602,18.4
6142,28.599999999999998
18253,17.599999999999998
18719,27.700000000000003
6086,29.4
5182,44.9
17981,19.2
5809,32.800000000000004
5901,32.5
6160,30.7
6126,31.4
18867,24.0
17721,28.599999999999998
18894,17.2
17872,23.599999999999998
6143,28.9
6158,35.8
6183,34.5
18733,16.8
5128,29.599999999999998
17645,17.7
6279,27.200000000000003
18689,21.099999999999998
5978,33.300000000000004
5555,33.0
5703,30.099999999999998
5163,29.599999999999998
5147,29.799999999999997
17762,20.5
18412,18.0
5112,32.5
18713,7.3
5763,28.999999999999996
17625,18.5
5105,31.8
5707,30.9
18718,15.0
5975,28.499999999999996
18538,18.5
18164,20.9
5136,29.4
18534,9.1
5861,35.199999999999996
5621,27.0
5776,34.4
18214,28.000000000000004
5509,32.300000000000004
17894,27.500000000000004
17912,18.8
17818,20.7
5077,30.5
18417,28.499999999999996
5165,28.199999999999996
18479,17.1
18858,21.8
17955,18.2
17756,31.0
6040,34.2
17961,30.5
18145,21.0
18663,18.8
17833,20.8
18122,22.400000000000002
18659,18.9
5192,39.2
18543,20.200000000000003
18781,28.7
6262,28.9
18823,17.0
18041,21.3
18304,28.4
5584,28.1
5808,52.6
5629,27.3
18432,20.4
17737,18.4
18130,22.0
18233,30.0
18446,18.0
5455,31.2
6222,31.1
18494,18.9
18284,20.200000000000003
5980,28.9
18198,28.199999999999996
18179,17.5
5134,31.900000000000002
17629,17.599999999999998
18009,20.3
17930,17.7
5250,28.9
5104,29.299999999999997
5162,29.299999999999997
5456,29.599999999999998
17779,17.0
17659,20.5
17710,19.900000000000002
18313,20.3
5391,45.6
5567,29.9
5868,33.800000000000004
18137,29.4
5646,45.9
5327,31.1
6254,29.2
18680,19.8
5625,44.0
18665,20.8
17920,21.0
17892,29.799999999999997
5114,32.5
18103,20.0
6068,27.6
